time,cyklisté,chodci
Jundrov,,Libušino Údolí,Jundrov
2020-07-20 04:00,13657,5968,12580,4888
2020-07-20 05:00,13657,5968,12580,4888
2020-07-20 06:00,13657,5968,12580,4888
2020-07-20 07:00,13657,5968,12580,4888
2020-07-20 08:00,13657,5968,12580,4888
2020-07-20 09:00,13657,5968,12580,4888
2020-07-20 10:00,13657,5968,12580,4888
2020-07-20 11:00,13657,5968,12580,4888
2020-07-20 12:00,13657,5968,12580,4888
2020-07-20 13:00,13657,5968,12580,4888
2020-07-20 14:00,13657,5968,12580,4888
2020-07-20 15:00,13657,5968,12580,4888
2020-07-20 16:00,13657,5968,12580,4888
2020-07-20 17:00,13657,5968,12580,4888
2020-07-20 18:00,13657,5968,12580,4888
2020-07-20 19:00,13657,5968,12580,4888
2020-07-20 20:00,13657,5968,12580,4888
2020-07-20 21:00,13657,5968,12580,4888
2020-07-20 22:00,13657,5968,12580,4888
2020-07-20 23:00,13657,5968,12580,4888
2020-07-21 00:00,13657,5968,12580,4888
2020-07-21 01:00,13657,5968,12580,4888
2020-07-21 02:00,13657,5968,12580,4888
2020-07-21 03:00,13657,5968,12580,4888
2020-07-21 04:00,13657,5968,12580,4888
2020-07-21 05:00,13657,5968,12580,4888
2020-07-21 06:00,13657,5968,12580,4888
2020-07-21 07:00,13657,5968,12580,4888
2020-07-21 08:00,13657,5968,12580,4888
2020-07-21 09:00,13657,5968,12580,4888
2020-07-21 10:00,13657,5968,12580,4888
2020-07-21 11:00,13657,5968,12580,4888
2020-07-21 12:00,13657,5968,12580,4888
2020-07-21 13:00,13657,5968,12580,4888
2020-07-21 14:00,13657,5968,12580,4888
2020-07-21 15:00,13657,5968,12580,4888
2020-07-21 16:00,13657,5968,12580,4888
2020-07-21 17:00,13657,5968,12580,4888
2020-07-21 18:00,13657,5968,12580,4888
2020-07-21 19:00,13657,5968,12580,4888
2020-07-21 20:00,13657,5968,12580,4888
2020-07-21 21:00,13657,5968,12580,4888
2020-07-21 22:00,13657,5968,12580,4888
2020-07-21 23:00,13657,5968,12580,4888
2020-07-22 00:00,13657,5968,12580,4888
2020-07-22 01:00,13657,5968,12580,4888
2020-07-22 02:00,13657,5968,12580,4888
2020-07-22 03:00,13657,5968,12580,4888
2020-07-22 04:00,13657,5968,12580,4888
2020-07-22 05:00,13657,5968,12580,4888
2020-07-22 06:00,13657,5968,12580,4888
2020-07-22 07:00,13657,5968,12580,4888
2020-07-22 08:00,13657,5968,12580,4888
2020-07-22 09:00,13657,5968,12580,4888
2020-07-22 10:00,13657,5968,12580,4888
2020-07-22 11:00,13657,5968,12580,4888
2020-07-22 12:00,13657,5968,12580,4888
2020-07-22 13:00,13657,5968,12580,4888
2020-07-22 14:00,13657,5968,12580,4888
2020-07-22 15:00,13657,5968,12580,4888
2020-07-22 16:00,13657,5968,12580,4888
2020-07-22 17:00,13657,5968,12580,4888
2020-07-22 18:00,13657,5968,12580,4888
2020-07-22 19:00,13657,5968,12580,4888
2020-07-22 20:00,13657,5968,12580,4888
2020-07-22 21:00,13657,5968,12580,4888
2020-07-22 22:00,13657,5968,12580,4888
2020-07-22 23:00,13657,5968,12580,4888
2020-07-23 00:00,13657,5968,12580,4888
2020-07-23 01:00,13657,5968,12580,4888
2020-07-23 02:00,13657,5968,12580,4888
2020-07-23 03:00,13657,5968,12580,4888
2020-07-23 05:00,13657,5968,12580,4888
2020-07-23 06:00,13657,5968,12580,4888
2020-07-23 07:00,13657,5968,12580,4888
2020-07-23 08:00,13657,5968,12580,4888
2020-07-23 09:00,13657,5968,12580,4888
2020-07-23 10:00,13657,5968,12580,4888
2020-07-23 11:00,13657,5968,12580,4888
2020-07-23 12:00,13657,5968,12580,4888
2020-07-23 13:00,13657,5968,12580,4888
2020-07-23 14:00,13657,5968,12580,4888
2020-07-23 15:00,13657,5968,12580,4888
2020-07-23 16:00,13657,5968,12580,4888
2020-07-23 17:00,13657,5968,12580,4888
2020-07-23 18:00,13657,5968,12580,4888
2020-07-23 19:00,13657,5968,12580,4888
2020-07-23 20:00,13657,5968,12580,4888
2020-07-23 21:00,13657,5968,12580,4888
2020-07-23 22:00,13657,5968,12580,4888
2020-07-23 23:00,13657,5968,12580,4888
2020-07-24 00:00,13657,5968,12580,4888
2020-07-24 01:00,13657,5968,12580,4888
2020-07-24 02:00,13657,5968,12580,4888
2020-07-24 03:00,13657,5968,12580,4888
2020-07-24 04:00,13657,5968,12580,4888
2020-07-24 05:00,13657,5968,12580,4888
2020-07-24 06:00,13657,5968,12580,4888
2020-07-24 07:00,13657,5968,12580,4888
2020-07-24 08:00,13657,5968,12580,4888
2020-07-24 09:00,13657,5968,12580,4888
2020-07-24 10:00,13657,5968,12580,4888
2020-07-24 11:00,13657,5968,12580,4888
2020-07-24 12:00,13657,5968,12580,4888
2020-07-24 13:00,13657,5968,12580,4888
2020-07-24 14:00,13657,5968,12580,4888
2020-07-24 15:00,13657,5968,12580,4888
2020-07-24 16:00,13657,5968,12580,4888
2020-07-24 17:00,13657,5968,12580,4888
2020-07-24 18:00,13657,5968,12580,4888
2020-07-24 19:00,13657,5968,12580,4888
2020-07-24 20:00,13657,5968,12580,4888
2020-07-24 21:00,13657,5968,12580,4888
2020-07-24 22:00,13657,5968,12580,4888
2020-07-24 23:00,13657,5968,12580,4888
2020-07-25 00:00,13657,5968,12580,4888
2020-07-25 01:00,13657,5968,12580,4888
2020-07-25 02:00,13657,5968,12580,4888
2020-07-25 03:00,13657,5968,12580,4888
2020-07-25 04:00,13657,5968,12580,4888
2020-07-25 05:00,13657,5968,12580,4888
2020-07-25 06:00,13657,5968,12580,4888
2020-07-25 07:00,13657,5968,12580,4888
2020-07-25 08:00,13657,5968,12580,4888
2020-07-25 09:00,13657,5968,12580,4888
2020-07-25 10:00,13657,5968,12580,4888
2020-07-25 11:00,13657,5968,12580,4888
2020-07-25 12:00,13657,5968,12580,4888
2020-07-25 13:00,13657,5968,12580,4888
2020-07-25 14:00,13657,5968,12580,4888
2020-07-25 15:00,13657,5968,12580,4888
2020-07-25 16:00,13657,5968,12580,4888
2020-07-25 17:00,13657,5968,12580,4888
2020-07-25 18:00,13657,5968,12580,4888
2020-07-25 19:00,13657,5968,12580,4888
2020-07-25 20:00,13657,5968,12580,4888
2020-07-25 21:00,13657,5968,12580,4888
2020-07-25 22:00,13657,5968,12580,4888
2020-07-25 23:00,13657,5968,12580,4888
2020-07-26 00:00,13657,5968,12580,4888
2020-07-26 01:00,13657,5968,12580,4888
2020-07-26 02:00,13657,5968,12580,4888
2020-07-26 03:00,13657,5968,12580,4888
2020-07-26 04:00,13657,5968,12580,4888
2020-07-26 05:00,13657,5968,12580,4888
2020-07-26 06:00,13657,5968,12580,4888
2020-07-26 07:00,13657,5968,12580,4888
2020-07-26 08:00,13657,5968,12580,4888
2020-07-26 09:00,13657,5968,12580,4888
2020-07-26 10:00,13657,5968,12580,4888
2020-07-26 11:00,13657,5968,12580,4888
2020-07-26 12:00,13657,5968,12580,4888
2020-07-26 13:00,13657,5968,12580,4888
2020-07-26 14:00,13657,5968,12580,4888
2020-07-26 15:00,13657,5968,12580,4888
2020-07-26 16:00,13657,5968,12580,4888
2020-07-26 17:00,13657,5968,12580,4888
2020-07-26 18:00,13657,5968,12580,4888
2020-07-26 19:00,13657,5968,12580,4888
2020-07-26 20:00,13657,5968,12580,4888
2020-07-26 21:00,13657,5968,12580,4888
2020-07-26 22:00,13657,5968,12580,4888
2020-07-26 23:00,13657,5968,12580,4888
2020-07-27 00:00,13657,5968,12580,4888
2020-07-27 01:00,13657,5968,12580,4888
2020-07-27 02:00,13657,5968,12580,4888
2020-07-27 03:00,13657,5968,12580,4888
2020-07-27 04:00,13657,5968,12580,4888
2020-07-27 05:00,13657,5968,12580,4888
2020-07-27 06:00,13657,5968,12580,4888
2020-07-27 07:00,13657,5968,12580,4888
2020-07-27 08:00,13657,5968,12580,4888
2020-07-27 09:00,13657,5968,12580,4888
2020-07-27 10:00,13657,5968,12580,4888
2020-07-27 11:00,13657,5968,12580,4888
2020-07-27 12:00,13657,5968,12580,4888
2020-07-27 13:00,13724,5975,12634,4897
2020-07-27 14:00,13776,5977,12671,4901
2020-07-27 15:00,13801,5980,12697,4904
2020-07-27 16:00,13856,5993,12744,4909
2020-07-27 17:00,13935,5998,12789,4917
2020-07-27 18:00,14023,6005,12845,4922
2020-07-27 19:00,14165,6033,12929,4941
2020-07-27 20:00,14277,6056,13030,4952
2020-07-27 21:00,14391,6094,13110,4976
2020-07-27 22:00,14436,6107,13184,4988
2020-07-27 23:00,14448,6150,13218,5045
2020-07-28 00:00,14456,6151,13225,5046
2020-07-28 01:00,14459,6152,13227,5048
2020-07-28 02:00,14459,6152,13228,5048
2020-07-28 03:00,14459,6152,13228,5048
2020-07-28 04:00,14459,6152,13229,5048
2020-07-28 05:00,14459,6152,13229,5049
2020-07-28 06:00,14460,6153,13233,5049
2020-07-28 07:00,14466,6156,13262,5049
2020-07-28 08:00,14492,6158,13386,5055
2020-07-28 09:00,14535,6186,13499,5080
2020-07-28 10:00,14566,6199,13577,5101
2020-07-28 11:00,14594,6203,13624,5105
2020-07-28 12:00,14623,6204,13660,5110
2020-07-28 13:00,14653,6236,13686,5120
2020-07-28 14:00,14698,6237,13709,5125
2020-07-28 15:00,14725,6244,13726,5135
2020-07-28 16:00,14725,6244,13730,5135
2020-07-28 17:00,14725,6244,13730,5135
2020-07-28 18:00,14725,6244,13730,5135
2020-07-28 19:00,14725,6244,13730,5135
2020-07-28 20:00,14725,6244,13730,5135
2020-07-28 21:00,14725,6244,13730,5135
2020-07-28 22:00,14725,6244,13730,5135
2020-07-28 23:00,14725,6244,13730,5135
2020-07-29 00:00,14725,6244,13730,5135
2020-07-29 01:00,14725,6244,13730,5135
2020-07-29 02:00,14725,6244,13730,5135
2020-07-29 03:00,14725,6244,13735,5135
2020-07-29 04:00,14725,6244,13735,5135
2020-07-29 05:00,14725,6244,13735,5135
2020-07-29 06:00,14725,6244,13737,5135
2020-07-29 07:00,14734,6246,13768,5135
2020-07-29 08:00,14757,6250,13869,5139
2020-07-29 09:00,14788,6255,13954,5145
2020-07-29 10:00,14815,6260,14033,5147
2020-07-29 11:00,14836,6264,14065,5153
2020-07-29 12:00,14864,6268,14098,5159
2020-07-29 13:00,14883,6280,14120,5160
2020-07-29 14:00,14901,6283,14131,5161
2020-07-29 15:00,14931,6288,14150,5165
2020-07-29 16:00,14978,6290,14169,5169
2020-07-29 17:00,14978,6290,14169,5169
2020-07-29 18:00,14978,6290,14169,5169
2020-07-29 19:00,14978,6290,14169,5169
2020-07-29 20:00,14978,6290,14169,5169
2020-07-29 21:00,14978,6290,14169,5169
2020-07-29 22:00,14978,6290,14169,5169
2020-07-29 23:00,14978,6290,14169,5169
2020-07-30 00:00,14978,6290,14169,5169
2020-07-30 01:00,14978,6290,14169,5169
2020-07-30 02:00,14978,6290,14169,5169
2020-07-30 03:00,15025,6292,14188,5173
2020-07-30 04:00,15025,6292,14188,5173
2020-07-30 05:00,15025,6292,14188,5174
2020-07-30 06:00,15025,6293,14189,5174
2020-07-30 07:00,15025,6293,14189,5174
2020-07-30 08:00,15025,6293,14189,5174
2020-07-30 09:00,15025,6293,14189,5174
2020-07-30 10:00,15025,6293,14189,5174
2020-07-30 11:00,15058,6294,14230,5178
2020-07-30 12:00,15058,6294,14230,5178
2020-07-30 13:00,15107,6297,14248,5180
2020-07-30 15:00,15140,6306,14278,5185
2020-07-30 16:00,15151,6306,14281,5186
2020-07-30 17:00,15151,6306,14281,5186
2020-07-30 18:00,15151,6306,14281,5186
2020-07-30 19:00,15151,6306,14281,5186
2020-07-30 20:00,15151,6306,14281,5186
2020-07-30 21:00,15151,6306,14281,5186
2020-07-30 22:00,15151,6306,14281,5186
2020-07-30 23:00,15151,6306,14281,5186
2020-07-31 00:00,15151,6306,14281,5186
2020-07-31 01:00,15151,6306,14281,5186
2020-07-31 02:00,15151,6306,14281,5186
2020-07-31 03:00,15162,6306,14285,5187
2020-07-31 04:00,15162,6306,14286,5187
2020-07-31 05:00,15162,6306,14286,5187
2020-07-31 06:00,15163,6307,14290,5188
2020-07-31 07:00,15169,6308,14307,5188
2020-07-31 08:00,15194,6311,14390,5192
2020-07-31 09:00,15221,6315,14453,5198
2020-07-31 10:00,15250,6321,14533,5205
2020-07-31 11:00,15283,6328,14580,5209
2020-07-31 12:00,15315,6333,14605,5211
2020-07-31 13:00,15349,6337,14616,5212
2020-07-31 14:00,15370,6338,14638,5214
2020-07-31 15:00,15413,6339,14659,5214
2020-07-31 16:00,15451,6345,14671,5215
2020-07-31 17:00,15451,6345,14671,5215
2020-07-31 18:00,15451,6345,14671,5215
2020-07-31 19:00,15451,6345,14671,5215
2020-07-31 20:00,15451,6345,14671,5215
2020-07-31 21:00,15451,6345,14671,5215
2020-07-31 22:00,15451,6345,14671,5215
2020-07-31 23:00,15451,6345,14671,5215
2020-08-01 00:00,15451,6345,14671,5215
2020-08-01 01:00,15451,6345,14671,5215
2020-08-01 02:00,15451,6345,14671,5215
2020-08-01 03:00,15489,6352,14683,5218
2020-08-01 04:00,15489,6352,14683,5219
2020-08-01 05:00,15489,6352,14683,5219
2020-08-01 06:00,15489,6352,14684,5219
2020-08-01 07:00,15490,6354,14690,5221
2020-08-01 08:00,15495,6360,14698,5226
2020-08-01 09:00,15505,6370,14710,5231
2020-08-01 10:00,15520,6380,14735,5246
2020-08-01 11:00,15555,6383,14787,5250
2020-08-01 12:00,15643,6389,14841,5257
2020-08-01 13:00,15729,6396,14896,5261
2020-08-01 14:00,15765,6397,14930,5263
2020-08-01 15:00,15805,6401,14962,5264
2020-08-01 16:00,15806,6401,14962,5264
2020-08-01 17:00,15816,6404,14977,5266
2020-08-01 18:00,15816,6404,14977,5266
2020-08-01 19:00,15816,6404,14977,5266
2020-08-01 20:00,15816,6404,14977,5266
2020-08-01 21:00,15816,6404,14977,5266
2020-08-01 22:00,15816,6404,14977,5266
2020-08-01 23:00,15816,6404,14977,5266
2020-08-02 00:00,15816,6404,14977,5266
2020-08-02 01:00,15816,6404,14977,5266
2020-08-02 02:00,15816,6404,14977,5266
2020-08-02 03:00,15826,6407,14993,5268
2020-08-02 04:00,15826,6407,14993,5268
2020-08-02 05:00,15826,6407,14993,5268
2020-08-02 06:00,15826,6407,14993,5268
2020-08-02 07:00,15827,6409,14993,5269
2020-08-02 08:00,15827,6409,14993,5269
2020-08-02 09:00,15827,6409,14993,5269
2020-08-02 10:00,15848,6419,15017,5278
2020-08-02 11:00,15848,6419,15017,5278
2020-08-02 12:00,15848,6419,15017,5278
2020-08-02 13:00,15848,6419,15017,5278
2020-08-02 14:00,15906,6430,15074,5284
2020-08-02 15:00,15974,6438,15150,5288
2020-08-02 16:00,15974,6438,15150,5288
2020-08-02 17:00,16092,6443,15246,5297
2020-08-02 18:00,16171,6482,15347,5308
2020-08-02 19:00,16261,6489,15436,5318
2020-08-02 20:00,16316,6499,15539,5328
2020-08-02 21:00,16316,6499,15539,5328
2020-08-02 22:00,16316,6499,15539,5328
2020-08-02 23:00,16324,6502,15541,5331
2020-08-03 00:00,16324,6502,15541,5332
2020-08-03 01:00,16325,6502,15541,5332
2020-08-03 02:00,16325,6502,15541,5332
2020-08-03 03:00,16325,6502,15541,5332
2020-08-03 04:00,16325,6502,15541,5332
2020-08-03 05:00,16325,6502,15541,5333
2020-08-03 06:00,16326,6503,15543,5333
2020-08-03 07:00,16330,6503,15557,5334
2020-08-03 08:00,16330,6503,15557,5334
2020-08-03 09:00,16330,6503,15557,5334
2020-08-03 10:00,16334,6504,15563,5334
2020-08-03 11:00,16334,6504,15563,5334
2020-08-03 12:00,16334,6505,15565,5337
2020-08-03 13:00,16334,6505,15565,5337
2020-08-03 14:00,16334,6505,15566,5337
2020-08-03 15:00,16334,6505,15566,5337
2020-08-03 16:00,16334,6505,15566,5337
2020-08-03 17:00,16345,6525,15571,5343
2020-08-03 18:00,16356,6531,15576,5355
2020-08-03 19:00,16356,6531,15576,5355
2020-08-03 20:00,16371,6552,15585,5372
2020-08-03 21:00,16371,6552,15585,5372
2020-08-03 22:00,16380,6568,15594,5374
2020-08-03 23:00,16381,6568,15597,5378
2020-08-04 00:00,16381,6568,15597,5378
2020-08-04 01:00,16381,6568,15597,5378
2020-08-04 02:00,16381,6569,15597,5378
2020-08-04 03:00,16381,6569,15597,5379
2020-08-04 04:00,16381,6569,15597,5379
2020-08-04 05:00,16381,6569,15597,5379
2020-08-04 06:00,16381,6569,15597,5379
2020-08-04 07:00,16384,6573,15605,5382
2020-08-04 08:00,16385,6574,15629,5384
2020-08-04 09:00,16390,6575,15636,5385
2020-08-04 10:00,16393,6576,15649,5386
2020-08-04 11:00,16396,6579,15656,5409
2020-08-04 12:00,16397,6584,15658,5412
2020-08-04 13:00,16397,6584,15658,5412
2020-08-04 14:00,16397,6584,15658,5412
2020-08-04 15:00,16397,6584,15658,5412
2020-08-04 16:00,16397,6584,15658,5412
2020-08-04 17:00,16397,6584,15658,5412
2020-08-04 18:00,16397,6584,15658,5412
2020-08-04 19:00,16397,6584,15658,5412
2020-08-04 20:00,16418,6609,15671,5432
2020-08-04 21:00,16418,6609,15671,5432
2020-08-04 22:00,16423,6615,15682,5443
2020-08-04 23:00,16423,6615,15682,5443
2020-08-05 00:00,16423,6615,15682,5443
2020-08-05 01:00,16423,6616,15682,5444
2020-08-05 02:00,16423,6617,15682,5445
2020-08-05 03:00,16423,6617,15682,5445
2020-08-05 04:00,16423,6617,15682,5445
2020-08-05 05:00,16423,6617,15682,5446
2020-08-05 06:00,16426,6619,15687,5446
2020-08-05 07:00,16426,6619,15687,5446
2020-08-05 08:00,16436,6619,15741,5452
2020-08-05 09:00,16455,6622,15789,5458
2020-08-05 10:00,16455,6622,15789,5458
2020-08-05 11:00,16481,6627,15808,5464
2020-08-05 12:00,16492,6631,15837,5468
2020-08-05 13:00,16514,6635,15854,5469
2020-08-05 14:00,16529,6645,15881,5474
2020-08-05 15:00,16555,6647,15911,5481
2020-08-05 16:00,16606,6653,15940,5483
2020-08-05 17:00,16690,6666,15988,5493
2020-08-05 18:00,16790,6676,16058,5502
2020-08-05 19:00,16920,6700,16132,5522
2020-08-05 20:00,17004,6709,16232,5533
2020-08-05 21:00,17080,6735,16292,5545
2020-08-05 22:00,17124,6744,16353,5560
2020-08-05 23:00,17139,6744,16404,5563
2020-08-06 00:00,17145,6744,16408,5563
2020-08-06 01:00,17146,6746,16410,5564
2020-08-06 02:00,17146,6746,16410,5564
2020-08-06 03:00,17147,6748,16410,5564
2020-08-06 04:00,17147,6748,16410,5564
2020-08-06 05:00,17147,6748,16410,5564
2020-08-06 06:00,17148,6749,16410,5564
2020-08-06 07:00,17155,6750,16437,5566
2020-08-06 08:00,17174,6754,16539,5571
2020-08-06 09:00,17210,6757,16620,5577
2020-08-06 10:00,17241,6763,16692,5582
2020-08-06 11:00,17283,6766,16720,5586
2020-08-06 12:00,17321,6778,16754,5600
2020-08-06 13:00,17360,6786,16785,5604
2020-08-06 14:00,17384,6793,16820,5613
2020-08-06 15:00,17416,6797,16861,5616
2020-08-06 16:00,17492,6801,16906,5620
2020-08-06 17:00,17605,6812,16954,5624
2020-08-06 18:00,17760,6831,17035,5633
2020-08-06 19:00,17898,6841,17109,5656
2020-08-06 20:00,18017,6854,17199,5664
2020-08-06 21:00,18094,6899,17269,5675
2020-08-06 22:00,18134,6911,17326,5695
2020-08-06 23:00,18141,6915,17351,5700
2020-08-07 00:00,18143,6917,17358,5701
2020-08-07 01:00,18144,6917,17358,5702
2020-08-07 02:00,18144,6917,17358,5702
2020-08-07 03:00,18146,6917,17358,5703
2020-08-07 04:00,18146,6917,17358,5703
2020-08-07 05:00,18146,6917,17358,5705
2020-08-07 06:00,18147,6918,17360,5705
2020-08-07 07:00,18153,6919,17382,5705
2020-08-07 08:00,18172,6924,17479,5710
2020-08-07 09:00,18199,6930,17541,5715
2020-08-07 10:00,18221,6933,17612,5719
2020-08-07 11:00,18258,6935,17649,5725
2020-08-07 12:00,18303,6938,17860,5728
2020-08-07 13:00,18321,6943,17889,5729
2020-08-07 14:00,18354,6947,17910,5733
2020-08-07 15:00,18383,6950,17935,5739
2020-08-07 16:00,18384,6950,17935,5739
2020-08-07 17:00,18434,6957,17963,5743
2020-08-07 18:00,18510,6962,17990,5752
2020-08-07 19:00,18566,6972,18038,5764
2020-08-07 20:00,18644,6978,18100,5772
2020-08-07 21:00,18701,6992,18176,5781
2020-08-07 22:00,18730,7004,18216,5789
2020-08-07 23:00,18738,7005,18231,5791
2020-08-08 00:00,18742,7005,18240,5792
2020-08-08 01:00,18743,7006,18242,5792
2020-08-08 02:00,18744,7007,18242,5795
2020-08-08 03:00,18744,7007,18244,5797
2020-08-08 04:00,18744,7007,18244,5797
2020-08-08 05:00,18744,7007,18244,5797
2020-08-08 06:00,18745,7007,18244,5797
2020-08-08 07:00,18746,7007,18251,5797
2020-08-08 08:00,18752,7016,18266,5799
2020-08-08 09:00,18757,7021,18276,5802
2020-08-08 10:00,18780,7029,18295,5808
2020-08-08 11:00,18821,7034,18331,5814
2020-08-08 12:00,18864,7045,18378,5823
2020-08-08 13:00,18917,7047,18398,5825
2020-08-08 14:00,18958,7047,18430,5827
2020-08-08 15:00,18985,7055,18462,5830
2020-08-08 16:00,19009,7058,18477,5832
2020-08-08 17:00,19046,7062,18517,5833
2020-08-08 18:00,19070,7066,18546,5836
2020-08-08 19:00,19132,7077,18601,5843
2020-08-08 20:00,19174,7081,18684,5855
2020-08-08 21:00,19227,7086,18756,5859
2020-08-08 22:00,19250,7097,18809,5866
2020-08-08 23:00,19256,7097,18818,5866
2020-08-09 00:00,19266,7100,18831,5869
2020-08-09 01:00,19266,7102,18834,5869
2020-08-09 02:00,19267,7102,18835,5869
2020-08-09 03:00,19267,7103,18835,5869
2020-08-09 04:00,19268,7104,18835,5869
2020-08-09 05:00,19268,7104,18835,5869
2020-08-09 06:00,19269,7105,18835,5869
2020-08-09 07:00,19271,7105,18840,5870
2020-08-09 08:00,19274,7109,18847,5871
2020-08-09 09:00,19290,7135,18860,5875
2020-08-09 10:00,19309,7141,18879,5887
2020-08-09 11:00,19369,7146,18918,5895
2020-08-09 12:00,19412,7152,18954,5898
2020-08-09 13:00,19451,7156,18983,5904
2020-08-09 14:00,19491,7160,19011,5907
2020-08-09 15:00,19527,7169,19037,5910
2020-08-09 16:00,19549,7171,19060,5913
2020-08-09 17:00,19583,7175,19075,5917
2020-08-09 18:00,19662,7186,19134,5923
2020-08-09 19:00,19709,7190,19215,5933
2020-08-09 20:00,19778,7217,19304,5979
2020-08-09 21:00,19833,7227,19377,5991
2020-08-09 22:00,19863,7231,19417,6000
2020-08-09 23:00,19877,7240,19434,6002
2020-08-10 00:00,19880,7240,19440,6002
2020-08-10 01:00,19881,7241,19440,6005
2020-08-10 02:00,19881,7241,19441,6006
2020-08-10 03:00,19881,7241,19441,6006
2020-08-10 04:00,19881,7241,19441,6007
2020-08-10 06:00,19881,7241,19444,6007
2020-08-10 07:00,19896,7244,19468,6007
2020-08-10 08:00,19915,7247,19567,6011
2020-08-10 09:00,19938,7271,19657,6028
2020-08-10 10:00,19977,7272,19736,6031
2020-08-10 11:00,20004,7278,19771,6036
2020-08-10 12:00,20021,7279,19801,6041
2020-08-10 13:00,20038,7283,19818,6047
2020-08-10 14:00,20073,7288,19823,6048
2020-08-10 15:00,20087,7288,19857,6050
2020-08-10 16:00,20110,7295,19880,6050
2020-08-10 17:00,20164,7307,19898,6056
2020-08-10 18:00,20261,7317,19946,6061
2020-08-10 19:00,20368,7356,20008,6095
2020-08-10 20:00,20468,7376,20070,6116
2020-08-10 21:00,20531,7407,20120,6131
2020-08-10 22:00,20562,7415,20171,6140
2020-08-10 23:00,20571,7417,20189,6140
2020-08-11 00:00,20574,7418,20191,6141
2020-08-11 01:00,20575,7420,20192,6142
2020-08-11 02:00,20575,7420,20192,6142
2020-08-11 03:00,20575,7420,20192,6142
2020-08-11 04:00,20575,7420,20193,6142
2020-08-11 05:00,20575,7420,20193,6142
2020-08-11 06:00,20575,7420,20196,6142
2020-08-11 07:00,20583,7422,20222,6142
2020-08-11 08:00,20605,7425,20331,6149
2020-08-11 09:00,20627,7432,20417,6154
2020-08-11 10:00,20663,7441,20499,6175
2020-08-11 11:00,20683,7444,20532,6183
2020-08-11 12:00,20705,7449,20557,6188
2020-08-11 13:00,20728,7477,20585,6193
2020-08-11 14:00,20746,7479,20595,6196
2020-08-11 15:00,20763,7487,20610,6198
2020-08-11 16:00,20796,7489,20636,6207
2020-08-11 17:00,20859,7497,20668,6209
2020-08-11 18:00,20913,7511,20711,6218
2020-08-11 19:00,21015,7554,20763,6237
2020-08-11 20:00,21119,7590,20845,6261
2020-08-11 21:00,21198,7616,20919,6281
2020-08-11 22:00,21237,7626,20969,6290
2020-08-11 23:00,21251,7629,20982,6297
2020-08-12 00:00,21259,7631,20987,6298
2020-08-12 01:00,21261,7631,20990,6299
2020-08-12 02:00,21261,7631,20990,6299
2020-08-12 03:00,21261,7631,20990,6299
2020-08-12 04:00,21261,7631,20990,6299
2020-08-12 05:00,21261,7631,20990,6299
2020-08-12 06:00,21261,7631,20991,6299
2020-08-12 07:00,21268,7633,21022,6299
2020-08-12 08:00,21292,7638,21130,6305
2020-08-12 09:00,21328,7647,21223,6315
2020-08-12 10:00,21362,7650,21302,6319
2020-08-12 11:00,21393,7650,21345,6324
2020-08-12 12:00,21423,7657,21376,6329
2020-08-12 13:00,21423,7657,21376,6329
2020-08-12 14:00,21423,7657,21376,6329
2020-08-12 15:00,21451,7659,21407,6329
2020-08-12 16:00,21482,7661,21419,6329
2020-08-12 17:00,21537,7668,21454,6335
2020-08-12 18:00,21614,7674,21507,6340
2020-08-12 19:00,21737,7691,21572,6356
2020-08-12 20:00,21845,7709,21666,6364
2020-08-12 21:00,21929,7730,21775,6381
2020-08-12 22:00,21974,7744,21841,6389
2020-08-12 23:00,21980,7753,21863,6392
2020-08-13 00:00,21984,7753,21870,6392
2020-08-13 01:00,21984,7753,21874,6396
2020-08-13 02:00,21984,7753,21874,6396
2020-08-13 03:00,21984,7753,21874,6396
2020-08-13 04:00,21984,7753,21874,6396
2020-08-13 05:00,21984,7753,21874,6396
2020-08-13 06:00,21984,7753,21874,6397
2020-08-13 07:00,21993,7755,21900,6400
2020-08-13 08:00,22014,7760,22001,6407
2020-08-13 09:00,22049,7768,22103,6420
2020-08-13 10:00,22082,7780,22177,6431
2020-08-13 11:00,22109,7781,22221,6436
2020-08-13 12:00,22139,7783,22257,6438
2020-08-13 13:00,22176,7791,22280,6438
2020-08-13 14:00,22212,7798,22305,6438
2020-08-13 15:00,22243,7802,22324,6444
2020-08-13 16:00,22271,7805,22337,6446
2020-08-13 17:00,22347,7806,22386,6450
2020-08-13 18:00,22449,7818,22447,6455
2020-08-13 19:00,22561,7836,22540,6483
2020-08-13 20:00,22656,7851,22627,6496
2020-08-13 21:00,22733,7888,22701,6508
2020-08-13 22:00,22791,7904,22755,6530
2020-08-13 23:00,22794,7909,22768,6544
2020-08-14 00:00,22801,7912,22771,6552
2020-08-14 01:00,22801,7912,22773,6553
2020-08-14 02:00,22801,7912,22774,6554
2020-08-14 03:00,22801,7912,22774,6554
2020-08-14 04:00,22801,7912,22774,6554
2020-08-14 05:00,22801,7912,22774,6554
2020-08-14 06:00,22801,7912,22775,6555
2020-08-14 07:00,22806,7915,22797,6557
2020-08-14 08:00,22823,7918,22866,6559
2020-08-14 09:00,22848,7923,22926,6566
2020-08-14 10:00,22874,7929,22981,6572
2020-08-14 11:00,22898,7931,23029,6585
2020-08-14 12:00,22920,7931,23061,6587
2020-08-14 13:00,22949,7935,23085,6592
