time,cyklisté,chodci
Ikea,,Ikea,Olympia
2020-06-24 13:00,29179,22377,20704,22018
2020-06-24 14:00,29223,22398,20717,22034
2020-06-24 15:00,29226,22402,20727,22037
2020-06-24 16:00,29238,22405,20739,22040
2020-06-24 17:00,29254,22414,20768,22042
2020-06-24 18:00,29279,22420,20798,22052
2020-06-24 19:00,29306,22432,20829,22074
2020-06-24 20:00,29337,22457,20881,22103
2020-06-24 21:00,29387,22487,20929,22135
2020-06-24 22:00,29435,22516,20948,22159
2020-06-24 23:00,29462,22520,20953,22162
2020-06-25 00:00,29468,22524,20953,22162
2020-06-25 01:00,29469,22525,20960,22163
2020-06-25 02:00,29469,22525,20961,22163
2020-06-25 03:00,29469,22525,20961,22163
2020-06-25 04:00,29469,22525,20961,22164
2020-06-25 05:00,29470,22525,20961,22165
2020-06-25 06:00,29473,22526,20966,22166
2020-06-25 07:00,29487,22529,20985,22166
2020-06-25 08:00,29533,22534,21020,22175
2020-06-25 09:00,29571,22544,21057,22179
2020-06-25 10:00,29601,22553,21094,22186
2020-06-25 11:00,29628,22568,21139,22207
2020-06-25 12:00,29671,22580,21189,22229
2020-06-25 13:00,29721,22608,21256,22257
2020-06-25 14:00,29763,22621,21295,22275
2020-06-25 15:00,29803,22642,21358,22297
2020-06-25 16:00,29879,22667,21453,22320
2020-06-25 17:00,29992,22704,21582,22355
2020-06-25 18:00,30116,22765,21729,22406
2020-06-25 19:00,30240,22866,21884,22495
2020-06-25 20:00,30350,22953,21994,22577
2020-06-25 21:00,30469,23001,22080,22631
2020-06-25 22:00,30534,23055,22116,22663
2020-06-25 23:00,30554,23061,22124,22663
2020-06-26 00:00,30559,23061,22127,22666
2020-06-26 01:00,30561,23064,22129,22669
2020-06-26 02:00,30564,23066,22131,22669
2020-06-26 03:00,30564,23066,22131,22670
2020-06-26 04:00,30564,23066,22131,22671
2020-06-26 05:00,30565,23067,22131,22672
2020-06-26 06:00,30569,23067,22132,22672
2020-06-26 07:00,30573,23067,22139,22672
2020-06-26 08:00,30576,23076,22143,22677
2020-06-26 09:00,30578,23076,22145,22677
2020-06-26 10:00,30581,23078,22147,22678
2020-06-26 11:00,30587,23079,22161,22680
2020-06-26 12:00,30592,23082,22174,22684
2020-06-26 14:00,30609,23090,22213,22706
2020-06-26 15:00,30626,23103,22238,22715
2020-06-26 16:00,30646,23115,22290,22725
2020-06-26 17:00,30686,23133,22361,22747
2020-06-26 18:00,30761,23191,22472,22808
2020-06-26 19:00,30852,23247,22575,22842
2020-06-26 20:00,30923,23272,22620,22865
2020-06-26 21:00,30969,23288,22641,22875
2020-06-26 22:00,30997,23295,22658,22880
2020-06-26 23:00,31007,23305,22666,22890
2020-06-27 00:00,31012,23309,22666,22890
2020-06-27 01:00,31014,23311,22666,22891
2020-06-27 02:00,31018,23311,22668,22891
2020-06-27 03:00,31020,23311,22671,22892
2020-06-27 04:00,31020,23311,22672,22892
2020-06-27 05:00,31020,23311,22673,22892
2020-06-27 06:00,31020,23311,22675,22892
2020-06-27 07:00,31023,23312,22680,22894
2020-06-27 08:00,31032,23313,22693,22898
2020-06-27 09:00,31046,23320,22716,22914
2020-06-27 10:00,31058,23346,22768,22934
2020-06-27 11:00,31106,23373,22914,22976
2020-06-27 12:00,31205,23402,23126,23011
2020-06-27 13:00,31306,23448,23292,23051
2020-06-27 14:00,31392,23481,23416,23084
2020-06-27 15:00,31472,23510,23527,23102
2020-06-27 16:00,31610,23545,23673,23140
2020-06-27 17:00,31771,23582,23794,23193
2020-06-27 18:00,31921,23619,23917,23231
2020-06-27 19:00,32101,23672,24023,23273
2020-06-27 20:00,32241,23736,24078,23317
2020-06-27 21:00,32342,23781,24157,23383
2020-06-27 22:00,32408,23812,24195,23410
2020-06-27 23:00,32421,23826,24197,23414
2020-06-28 00:00,32427,23831,24202,23419
2020-06-28 01:00,32427,23835,24203,23420
2020-06-28 02:00,32427,23835,24205,23420
2020-06-28 03:00,32428,23835,24205,23421
2020-06-28 04:00,32429,23835,24206,23422
2020-06-28 05:00,32429,23841,24207,23422
2020-06-28 06:00,32429,23841,24207,23422
2020-06-28 07:00,32431,23842,24209,23422
2020-06-28 08:00,32437,23843,24223,23424
2020-06-28 09:00,32451,23850,24251,23437
2020-06-28 10:00,32473,23863,24304,23465
2020-06-28 11:00,32522,23906,24412,23504
2020-06-28 12:00,32619,23955,24571,23566
2020-06-28 13:00,32731,23984,24785,23623
2020-06-28 14:00,32836,24008,24925,23650
2020-06-28 15:00,32959,24020,25028,23669
2020-06-28 16:00,33108,24056,25163,23697
2020-06-28 17:00,33234,24081,25286,23728
2020-06-28 18:00,33395,24127,25389,23760
2020-06-28 19:00,33546,24166,25461,23793
2020-06-28 20:00,33669,24215,25537,23822
2020-06-28 21:00,33768,24254,25595,23862
2020-06-28 22:00,33828,24295,25629,23899
2020-06-28 23:00,33869,24314,25643,23926
2020-06-29 00:00,33875,24333,25644,23954
2020-06-29 01:00,33877,24334,25645,23955
2020-06-29 02:00,33877,24334,25645,23955
2020-06-29 03:00,33877,24334,25645,23955
2020-06-29 04:00,33877,24335,25645,23955
2020-06-29 05:00,33878,24336,25645,23955
2020-06-29 06:00,33880,24336,25645,23955
2020-06-29 07:00,33883,24336,25660,23955
2020-06-29 08:00,33894,24338,25669,23955
2020-06-29 09:00,33900,24340,25674,23955
2020-06-29 10:00,33905,24342,25676,23958
2020-06-29 11:00,33906,24346,25677,23959
2020-06-29 12:00,33906,24347,25678,23962
2020-06-29 13:00,33907,24348,25683,23963
2020-06-29 14:00,33909,24351,25687,23968
2020-06-29 15:00,33911,24351,25694,23970
2020-06-29 16:00,33915,24356,25706,23972
2020-06-29 17:00,33932,24359,25715,23977
2020-06-29 19:00,33954,24398,25751,24018
2020-06-29 20:00,33975,24420,25783,24041
2020-06-29 21:00,34003,24439,25817,24056
2020-06-29 22:00,34025,24456,25834,24071
2020-06-29 23:00,34041,24465,25844,24075
2020-06-30 00:00,34043,24469,25845,24080
2020-06-30 01:00,34044,24472,25845,24080
2020-06-30 02:00,34045,24472,25845,24080
2020-06-30 03:00,34045,24472,25846,24080
2020-06-30 05:00,34047,24472,25846,24080
2020-06-30 06:00,34049,24472,25847,24080
2020-06-30 07:00,34070,24474,25880,24084
2020-06-30 08:00,34124,24481,25917,24089
2020-06-30 09:00,34176,24491,25969,24095
2020-06-30 10:00,34209,24498,26002,24106
2020-06-30 11:00,34246,24511,26047,24128
2020-06-30 12:00,34293,24535,26149,24151
2020-06-30 13:00,34348,24555,26244,24166
2020-06-30 14:00,34393,24574,26301,24182
2020-06-30 15:00,34466,24591,26390,24210
2020-06-30 16:00,34552,24626,26485,24224
2020-06-30 17:00,34668,24665,26642,24270
2020-06-30 18:00,34807,24724,26841,24329
2020-06-30 19:00,34964,24799,27003,24422
2020-06-30 20:00,35116,24904,27155,24527
2020-06-30 21:00,35304,25036,27321,24635
2020-06-30 22:00,35418,25099,27379,24690
2020-06-30 23:00,35485,25131,27394,24694
2020-07-01 00:00,35493,25134,27403,24695
2020-07-01 01:00,35493,25134,27403,24695
2020-07-01 02:00,35496,25134,27403,24695
2020-07-01 03:00,35496,25134,27403,24695
2020-07-01 04:00,35496,25134,27403,24695
2020-07-01 05:00,35497,25134,27404,24695
2020-07-01 06:00,35501,25134,27405,24695
2020-07-01 07:00,35529,25134,27435,24696
2020-07-01 08:00,35597,25138,27490,24701
2020-07-01 09:00,35636,25144,27542,24708
2020-07-01 10:00,35676,25165,27577,24722
2020-07-01 11:00,35727,25184,27662,24746
2020-07-01 12:00,35789,25215,27758,24773
2020-07-01 13:00,35847,25222,27823,24785
2020-07-01 14:00,35903,25236,27897,24799
2020-07-01 15:00,35957,25247,27947,24807
2020-07-01 16:00,36016,25259,28023,24821
2020-07-01 17:00,36103,25276,28143,24841
2020-07-01 18:00,36223,25309,28267,24882
2020-07-01 19:00,36349,25358,28427,24977
2020-07-01 20:00,36500,25461,28545,25074
2020-07-01 21:00,36621,25552,28644,25139
2020-07-01 22:00,36722,25608,28709,25186
2020-07-01 23:00,36759,25618,28718,25193
2020-07-02 00:00,36764,25620,28723,25194
2020-07-02 01:00,36766,25623,28725,25195
2020-07-02 02:00,36768,25625,28730,25201
2020-07-02 03:00,36770,25625,28731,25201
2020-07-02 04:00,36770,25625,28731,25203
2020-07-02 05:00,36772,25627,28731,25203
2020-07-02 06:00,36776,25628,28734,25204
2020-07-02 07:00,36794,25629,28747,25207
2020-07-02 08:00,36819,25632,28767,25210
2020-07-02 09:00,36838,25637,28800,25215
2020-07-02 10:00,36853,25640,28827,25223
2020-07-02 11:00,36874,25657,28874,25245
2020-07-02 12:00,36902,25681,28924,25262
2020-07-02 13:00,36954,25700,28957,25275
2020-07-02 14:00,37131,25706,29346,25284
2020-07-02 15:00,37170,25712,29377,25289
2020-07-02 16:00,37246,25726,29490,25307
2020-07-02 17:00,37319,25742,29583,25325
2020-07-02 18:00,37383,25767,29648,25351
2020-07-02 19:00,37461,25774,29697,25365
2020-07-02 20:00,37513,25789,29768,25375
2020-07-02 21:00,37563,25808,29798,25387
2020-07-02 22:00,37607,25831,29834,25409
2020-07-02 23:00,37631,25840,29851,25416
2020-07-03 00:00,37639,25844,29858,25418
2020-07-03 01:00,37639,25844,29861,25420
2020-07-03 02:00,37640,25844,29861,25420
2020-07-03 03:00,37642,25844,29861,25420
2020-07-03 04:00,37642,25844,29861,25420
2020-07-03 05:00,37643,25844,29862,25420
2020-07-03 06:00,37646,25844,29866,25421
2020-07-03 07:00,37664,25846,29883,25425
2020-07-03 08:00,37695,25849,29904,25427
2020-07-03 09:00,37736,25854,29940,25430
2020-07-03 10:00,37744,25856,29966,25430
2020-07-03 11:00,37753,25859,29991,25431
2020-07-03 12:00,37765,25866,30004,25438
2020-07-03 13:00,37775,25872,30023,25441
2020-07-03 14:00,37791,25878,30059,25445
2020-07-03 15:00,37814,25886,30099,25453
2020-07-03 16:00,37845,25898,30198,25476
2020-07-03 17:00,37923,25910,30303,25492
2020-07-03 18:00,38004,25929,30433,25508
2020-07-03 19:00,38105,25960,30545,25540
2020-07-03 20:00,38229,26008,30620,25578
2020-07-03 21:00,38321,26074,30790,25631
2020-07-03 22:00,38396,26128,30829,25668
2020-07-03 23:00,38408,26140,30835,25675
2020-07-04 00:00,38423,26145,30839,25678
2020-07-04 01:00,38427,26146,30840,25678
2020-07-04 02:00,38427,26146,30842,25678
2020-07-04 03:00,38430,26148,30843,25679
2020-07-04 04:00,38431,26148,30844,25679
2020-07-04 05:00,38432,26148,30845,25679
2020-07-04 06:00,38433,26148,30846,25679
2020-07-04 07:00,38435,26148,30849,25679
2020-07-04 08:00,38448,26151,30861,25681
2020-07-04 09:00,38455,26160,30883,25692
2020-07-04 10:00,38482,26184,30928,25716
2020-07-04 11:00,38644,26207,31054,25733
2020-07-04 12:00,38716,26234,31201,25772
2020-07-04 13:00,38783,26269,31328,25799
2020-07-04 14:00,38900,26291,31437,25820
2020-07-04 15:00,39001,26314,31531,25836
2020-07-04 16:00,39102,26351,31655,25879
2020-07-04 17:00,39229,26397,31775,25921
2020-07-04 18:00,39321,26425,31866,25954
2020-07-04 19:00,39456,26473,31980,25990
2020-07-04 20:00,39597,26513,32037,26043
2020-07-04 21:00,39691,26566,32128,26127
2020-07-04 23:00,39744,26582,32155,26146
2020-07-05 00:00,39749,26582,32159,26148
2020-07-05 01:00,39751,26584,32161,26148
2020-07-05 02:00,39754,26584,32163,26148
2020-07-05 03:00,39754,26584,32163,26148
2020-07-05 04:00,39755,26584,32164,26148
2020-07-05 05:00,39755,26584,32164,26148
2020-07-05 06:00,39756,26584,32164,26148
2020-07-05 07:00,39759,26584,32166,26148
2020-07-05 08:00,39762,26585,32178,26151
2020-07-05 09:00,39778,26591,32212,26163
2020-07-05 10:00,39807,26603,32263,26180
2020-07-05 11:00,39850,26627,32364,26214
2020-07-05 12:00,39975,26652,32534,26242
2020-07-05 13:00,40058,26666,32657,26269
2020-07-05 14:00,40134,26701,32737,26289
2020-07-05 15:00,40226,26723,32808,26304
2020-07-05 16:00,40313,26741,32890,26322
2020-07-05 17:00,40410,26768,33011,26339
2020-07-05 18:00,40541,26793,33105,26367
2020-07-05 19:00,40689,26833,33198,26392
2020-07-05 20:00,40790,26863,33280,26422
2020-07-05 21:00,40892,26910,33377,26464
2020-07-05 22:00,40892,26910,33377,26464
2020-07-05 23:00,40970,26944,33421,26489
2020-07-06 00:00,40978,26948,33425,26489
2020-07-06 01:00,40981,27089,33425,26620
2020-07-06 02:00,40982,27089,33425,26621
2020-07-06 03:00,40984,27090,33426,26624
2020-07-06 04:00,40984,27090,33426,26624
2020-07-06 05:00,40984,27090,33426,26624
2020-07-06 06:00,40984,27090,33426,26624
2020-07-06 07:00,40987,27090,33429,26624
2020-07-06 08:00,40993,27091,33442,26628
2020-07-06 09:00,41004,27096,33466,26639
2020-07-06 10:00,41048,27119,33524,26659
2020-07-06 11:00,41111,27157,33669,26718
2020-07-06 12:00,41214,27220,33862,26791
2020-07-06 13:00,41348,27259,33995,26841
2020-07-06 14:00,41463,27289,34086,26862
2020-07-06 15:00,41608,27315,34180,26882
2020-07-06 16:00,41703,27347,34291,26907
2020-07-06 17:00,41843,27379,34390,26948
2020-07-06 18:00,41977,27431,34483,26990
2020-07-06 19:00,42089,27465,34586,27022
2020-07-06 20:00,42192,27518,34659,27066
2020-07-06 21:00,42272,27548,34724,27086
2020-07-06 22:00,42303,27599,34742,27117
2020-07-06 23:00,42303,27599,34742,27117
2020-07-07 00:00,42303,27599,34742,27117
2020-07-07 01:00,42303,27599,34742,27117
2020-07-07 03:00,42305,27599,34742,27118
2020-07-07 04:00,42305,27599,34742,27118
2020-07-07 05:00,42305,27599,34742,27118
2020-07-07 06:00,42309,27599,34745,27118
2020-07-07 07:00,42326,27599,34764,27118
2020-07-07 08:00,42366,27600,34794,27119
2020-07-07 09:00,42401,27602,34826,27125
2020-07-07 10:00,42428,27606,34854,27127
2020-07-07 11:00,42452,27617,34892,27143
2020-07-07 12:00,42483,27650,34946,27174
2020-07-07 13:00,42507,27672,34982,27185
2020-07-07 14:00,42546,27687,35019,27202
2020-07-07 15:00,42577,27705,35066,27216
2020-07-07 16:00,42636,27718,35142,27231
2020-07-07 17:00,42719,27750,35236,27264
2020-07-07 18:00,42814,27796,35349,27329
2020-07-07 19:00,42905,27847,35441,27376
2020-07-07 20:00,42995,27902,35527,27428
2020-07-07 21:00,43071,27978,35573,27489
2020-07-07 22:00,43071,27978,35573,27489
2020-07-07 23:00,43071,27978,35573,27489
2020-07-08 00:00,43073,27978,35575,27491
2020-07-08 01:00,43074,27978,35576,27491
2020-07-08 02:00,43074,27978,35576,27491
2020-07-08 03:00,43075,27978,35576,27491
2020-07-08 04:00,43075,27978,35576,27491
2020-07-08 05:00,43075,27986,35578,27497
2020-07-08 06:00,43077,27986,35580,27497
2020-07-08 07:00,43103,27990,35603,27498
2020-07-08 08:00,43146,27998,35630,27504
2020-07-08 09:00,43189,28010,35670,27512
2020-07-08 10:00,43229,28029,35789,27519
2020-07-08 11:00,43269,28047,35858,27551
2020-07-08 12:00,43420,28084,35976,27580
2020-07-08 13:00,43475,28131,36051,27634
2020-07-08 14:00,43524,28163,36098,27669
2020-07-08 15:00,43576,28179,36150,27693
2020-07-08 16:00,43643,28219,36225,27716
2020-07-08 17:00,43733,28301,36349,27786
2020-07-08 18:00,43883,28376,36495,27873
2020-07-08 19:00,44009,28442,36605,27938
2020-07-08 20:00,44075,28477,36660,27973
2020-07-08 21:00,44114,28493,36705,27992
2020-07-08 22:00,44114,28493,36705,27992
2020-07-08 23:00,44131,28495,36713,27999
2020-07-09 00:00,44132,28496,36719,28001
2020-07-09 01:00,44134,28496,36720,28003
2020-07-09 02:00,44134,28496,36720,28003
2020-07-09 03:00,44135,28497,36721,28004
2020-07-09 04:00,44135,28497,36721,28006
2020-07-09 05:00,44136,28497,36723,28009
2020-07-09 06:00,44140,28497,36727,28009
2020-07-09 07:00,44156,28502,36740,28011
2020-07-09 08:00,44178,28505,36764,28012
2020-07-09 09:00,44191,28522,36778,28022
2020-07-09 10:00,44191,28523,36778,28023
2020-07-09 11:00,44191,28523,36778,28023
2020-07-09 12:00,44191,28533,36778,28029
2020-07-09 13:00,44191,28535,36778,28030
2020-07-09 14:00,44213,28554,36797,28045
2020-07-09 15:00,44233,28568,36818,28077
2020-07-09 16:00,44280,28591,36873,28097
2020-07-09 17:00,44368,28629,36958,28138
2020-07-09 18:00,44448,28672,37056,28200
2020-07-09 19:00,44555,28748,37171,28276
2020-07-09 20:00,44677,28840,37283,28370
2020-07-09 21:00,44904,28928,37534,28448
2020-07-09 22:00,44904,28928,37534,28448
2020-07-09 23:00,45002,28962,37584,28505
2020-07-10 00:00,45006,28966,37590,28509
2020-07-10 01:00,45009,28968,37593,28509
2020-07-10 02:00,45009,28968,37593,28512
2020-07-10 03:00,45009,28968,37594,28512
2020-07-10 04:00,45009,28968,37594,28512
2020-07-10 05:00,45010,28968,37594,28512
2020-07-10 06:00,45014,28970,37598,28513
2020-07-10 07:00,45036,28975,37619,28514
2020-07-10 08:00,45081,28982,37667,28515
2020-07-10 09:00,45118,29004,37696,28548
2020-07-10 10:00,45147,29015,37742,28573
2020-07-10 11:00,45256,29035,37837,28615
2020-07-10 12:00,45304,29081,37920,28645
2020-07-10 13:00,45357,29098,37982,28677
2020-07-10 14:00,45396,29122,38035,28698
2020-07-10 15:00,45463,29136,38081,28732
2020-07-10 16:00,45534,29164,38166,28747
2020-07-10 17:00,45627,29191,38286,28763
2020-07-10 18:00,45699,29225,38352,28791
2020-07-10 19:00,45789,29262,38459,28848
2020-07-10 20:00,45882,29310,38539,28916
2020-07-10 21:00,45965,29373,38609,28959
2020-07-10 22:00,45965,29373,38609,28959
2020-07-10 23:00,46049,29399,38665,28992
2020-07-11 00:00,46057,29402,38671,28993
2020-07-11 01:00,46060,29403,38671,28993
2020-07-11 02:00,46060,29404,38671,28993
2020-07-11 03:00,46060,29404,38671,28993
2020-07-11 04:00,46062,29407,38671,28993
2020-07-11 05:00,46064,29407,38675,28993
2020-07-11 06:00,46065,29408,38675,28993
2020-07-11 07:00,46067,29408,38679,28993
2020-07-11 08:00,46070,29409,38680,28995
2020-07-11 09:00,46074,29411,38684,28996
2020-07-11 10:00,46083,29413,38687,29000
2020-07-11 12:00,46093,29418,38696,29011
2020-07-11 13:00,46099,29425,38706,29015
2020-07-11 14:00,46105,29431,38716,29015
2020-07-11 15:00,46105,29433,38719,29015
2020-07-11 16:00,46105,29433,38719,29018
2020-07-11 17:00,46106,29436,38723,29022
2020-07-11 18:00,46106,29438,38723,29025
2020-07-11 19:00,46109,29442,38725,29027
2020-07-11 20:00,46116,29446,38733,29037
2020-07-11 21:00,46124,29458,38743,29040
2020-07-11 22:00,46124,29458,38743,29040
2020-07-11 23:00,46133,29462,38750,29043
2020-07-12 00:00,46134,29462,38753,29044
2020-07-12 02:00,46134,29462,38753,29048
2020-07-12 03:00,46134,29462,38753,29048
2020-07-12 04:00,46134,29463,38753,29048
2020-07-12 05:00,46135,29463,38754,29048
2020-07-12 06:00,46136,29467,38754,29048
2020-07-12 07:00,46139,29467,38755,29050
2020-07-12 08:00,46143,29467,38760,29051
2020-07-12 09:00,46156,29472,38779,29063
2020-07-12 10:00,46165,29479,38806,29079
2020-07-12 11:00,46208,29515,38899,29136
2020-07-12 12:00,46289,29556,39093,29197
2020-07-12 13:00,46404,29604,39291,29243
2020-07-12 14:00,46521,29636,39493,29275
2020-07-12 15:00,46657,29669,39632,29326
2020-07-12 16:00,46857,29728,39829,29371
2020-07-12 17:00,47080,29778,40047,29424
2020-07-12 18:00,47320,29860,40240,29508
2020-07-12 19:00,47510,29918,40372,29578
2020-07-12 20:00,47685,30018,40493,29667
2020-07-12 21:00,47685,30018,40493,29667
2020-07-12 22:00,47685,30018,40493,29667
2020-07-12 23:00,47784,30077,40563,29709
2020-07-13 00:00,47785,30077,40564,29712
2020-07-13 01:00,47786,30079,40565,29712
2020-07-13 02:00,47786,30080,40565,29714
2020-07-13 03:00,47786,30080,40565,29715
2020-07-13 04:00,47786,30080,40565,29715
2020-07-13 05:00,47786,30081,40566,29715
2020-07-13 06:00,47793,30082,40568,29715
2020-07-13 08:00,47851,30086,40629,29717
2020-07-13 09:00,47890,30086,40663,29719
2020-07-13 10:00,47920,30090,40695,29730
2020-07-13 11:00,47953,30110,40730,29758
2020-07-13 12:00,47975,30123,40788,29775
2020-07-13 13:00,48017,30139,40840,29798
2020-07-13 14:00,48054,30166,40884,29810
2020-07-13 15:00,48101,30185,40946,29824
2020-07-13 16:00,48159,30205,41016,29855
2020-07-13 17:00,48264,30232,41144,29875
2020-07-13 18:00,48365,30276,41262,29908
2020-07-13 19:00,48468,30318,41400,29973
2020-07-13 20:00,48584,30374,41519,30021
2020-07-13 21:00,48697,30445,41591,30095
2020-07-13 22:00,48697,30445,41591,30095
2020-07-13 23:00,48697,30445,41591,30095
2020-07-14 00:00,48718,30450,41599,30096
2020-07-14 01:00,48720,30452,41599,30096
2020-07-14 02:00,48720,30452,41599,30096
2020-07-14 03:00,48720,30452,41599,30096
2020-07-14 04:00,48720,30453,41600,30096
2020-07-14 05:00,48722,30453,41601,30096
2020-07-14 06:00,48726,30453,41603,30097
2020-07-14 07:00,48746,30457,41632,30098
2020-07-14 08:00,48798,30461,41682,30101
2020-07-14 09:00,48860,30464,41740,30113
2020-07-14 10:00,48888,30474,41766,30123
2020-07-14 11:00,48929,30487,41810,30144
2020-07-14 12:00,48967,30528,41874,30184
2020-07-14 13:00,49013,30546,41946,30206
2020-07-14 14:00,49066,30559,41998,30221
2020-07-14 15:00,49117,30583,42054,30244
2020-07-14 16:00,49192,30610,42147,30272
2020-07-14 17:00,49297,30650,42291,30313
2020-07-14 18:00,49437,30678,42410,30354
2020-07-14 19:00,49587,30723,42610,30409
2020-07-14 20:00,49741,30821,42779,30516
2020-07-14 21:00,49741,30821,42779,30516
2020-07-14 22:00,49741,30821,42779,30516
2020-07-14 23:00,49825,30891,42853,30589
2020-07-15 00:00,49831,30900,42859,30602
2020-07-15 01:00,49832,30905,42860,30604
2020-07-15 02:00,49834,30905,42860,30604
2020-07-15 03:00,49834,30906,42861,30605
2020-07-15 04:00,49835,30906,42861,30605
2020-07-15 05:00,49836,30906,42864,30605
2020-07-15 06:00,49840,30906,42865,30605
2020-07-15 07:00,49866,30911,42892,30609
2020-07-15 08:00,49918,30915,42949,30617
2020-07-15 09:00,49968,30924,42996,30632
2020-07-15 10:00,50014,30940,43107,30645
2020-07-15 11:00,50043,30953,43163,30662
2020-07-15 12:00,50081,30967,43214,30679
2020-07-15 13:00,50192,30989,43251,30703
2020-07-15 14:00,50221,30998,43296,30715
2020-07-15 15:00,50256,31013,43339,30729
2020-07-15 16:00,50313,31038,43416,30748
2020-07-15 17:00,50418,31059,43533,30770
2020-07-15 18:00,50557,31090,43720,30814
2020-07-15 19:00,50703,31180,43896,30908
2020-07-15 20:00,50880,31261,44040,30990
2020-07-15 21:00,50880,31261,44040,30990
2020-07-15 22:00,50880,31261,44040,30990
2020-07-15 23:00,50979,31292,44089,31010
2020-07-16 00:00,50994,31293,44097,31010
2020-07-16 01:00,50994,31296,44098,31010
2020-07-16 02:00,50994,31296,44099,31010
2020-07-16 03:00,50995,31296,44099,31010
2020-07-16 04:00,50995,31296,44099,31010
2020-07-16 05:00,50995,31296,44099,31010
2020-07-16 06:00,50995,31296,44099,31010
2020-07-16 07:00,50995,31296,44099,31010
2020-07-16 08:00,51024,31296,44126,31013
2020-07-16 09:00,51056,31300,44150,31015
2020-07-16 10:00,51066,31304,44160,31021
2020-07-16 11:00,51074,31306,44179,31025
2020-07-16 12:00,51085,31315,44194,31047
2020-07-16 13:00,51113,31327,44228,31054
2020-07-16 14:00,51149,31336,44273,31062
2020-07-16 15:00,51172,31339,44289,31070
2020-07-16 16:00,51211,31344,44315,31075
2020-07-16 17:00,51256,31356,44373,31089
2020-07-16 18:00,51328,31371,44449,31106
2020-07-16 19:00,51402,31400,44513,31128
2020-07-16 20:00,51447,31423,44562,31161
2020-07-16 21:00,51499,31449,44616,31193
2020-07-16 22:00,51499,31449,44616,31193
2020-07-16 23:00,51520,31453,44622,31198
2020-07-17 00:00,51522,31454,44622,31199
2020-07-17 01:00,51523,31454,44622,31200
2020-07-17 02:00,51524,31454,44622,31201
2020-07-17 03:00,51525,31454,44622,31201
2020-07-17 04:00,51525,31454,44622,31201
2020-07-17 05:00,51526,31454,44622,31201
2020-07-17 06:00,51531,31455,44626,31201
2020-07-17 07:00,51539,31456,44643,31203
2020-07-17 08:00,51574,31459,44665,31205
2020-07-17 09:00,51600,31461,44697,31209
2020-07-17 10:00,51611,31468,44725,31219
2020-07-17 11:00,51636,31487,44752,31244
2020-07-17 12:00,51677,31499,44822,31263
2020-07-17 13:00,51726,31516,44888,31278
2020-07-17 14:00,51764,31531,44933,31294
2020-07-17 15:00,51816,31548,44965,31300
2020-07-17 16:00,51843,31556,45004,31310
2020-07-17 17:00,51905,31560,45061,31319
2020-07-17 18:00,51956,31573,45148,31335
2020-07-17 19:00,52023,31594,45217,31358
2020-07-17 20:00,52078,31626,45268,31381
2020-07-17 21:00,52078,31626,45268,31381
2020-07-17 22:00,52078,31626,45268,31381
2020-07-17 23:00,52121,31644,45299,31398
2020-07-18 00:00,52127,31647,45302,31399
2020-07-18 01:00,52132,31649,45303,31399
2020-07-18 02:00,52134,31649,45303,31399
2020-07-18 03:00,52134,31649,45303,31399
2020-07-18 04:00,52134,31649,45303,31399
2020-07-18 05:00,52134,31649,45303,31399
2020-07-18 06:00,52134,31649,45303,31399
2020-07-18 07:00,52134,31649,45303,31399
2020-07-18 08:00,52134,31649,45303,31399
2020-07-18 09:00,52134,31649,45305,31399
2020-07-18 10:00,52135,31651,45310,31402
2020-07-18 11:00,52136,31652,45315,31405
2020-07-18 12:00,52141,31654,45320,31406
2020-07-18 13:00,52145,31655,45328,31412
2020-07-18 14:00,52149,31660,45338,31416
2020-07-18 15:00,52157,31661,45345,31419
2020-07-18 16:00,52165,31667,45361,31429
2020-07-18 17:00,52174,31674,45372,31439
2020-07-18 18:00,52182,31684,45380,31447
2020-07-18 19:00,52215,31697,45398,31461
2020-07-18 20:00,52240,31723,45421,31481
2020-07-18 21:00,52240,31723,45421,31481
2020-07-18 22:00,52260,31733,45434,31491
2020-07-18 23:00,52263,31738,45436,31493
2020-07-19 00:00,52263,31738,45438,31493
2020-07-19 01:00,52263,31738,45438,31493
2020-07-19 02:00,52263,31738,45438,31493
2020-07-19 03:00,52263,31738,45439,31493
2020-07-19 04:00,52264,31738,45440,31493
2020-07-19 05:00,52264,31738,45441,31493
2020-07-19 06:00,52265,31738,45441,31493
2020-07-19 07:00,52266,31739,45443,31493
2020-07-19 08:00,52270,31740,45451,31497
2020-07-19 09:00,52276,31748,45458,31500
2020-07-19 10:00,52284,31750,45495,31505
2020-07-19 11:00,52322,31762,45595,31533
2020-07-19 12:00,52416,31793,45748,31567
2020-07-19 13:00,52504,31827,45912,31609
2020-07-19 14:00,52633,31852,46007,31632
2020-07-19 15:00,52751,31880,46165,31660
2020-07-19 16:00,52875,31919,46289,31700
2020-07-19 17:00,53033,31949,46406,31766
2020-07-19 18:00,53223,32017,46534,31815
2020-07-19 19:00,53377,32071,46665,31865
2020-07-19 20:00,53525,32128,46736,31919
2020-07-19 21:00,53626,32157,46809,31944
2020-07-19 22:00,53626,32157,46809,31944
2020-07-19 23:00,53641,32163,46813,31949
2020-07-20 00:00,53647,32163,46814,31950
2020-07-20 01:00,53648,32163,46814,31951
2020-07-20 02:00,53650,32165,46814,31951
2020-07-20 03:00,53650,32165,46815,31951
