time,cyklisté,chodci
Lidická A,,do centra,z centra
2020-09-08 20:00,4855,12634,55388,10700
2020-09-08 21:00,4855,12634,55423,10700
2020-09-08 22:00,4855,12634,55440,10700
2020-09-08 23:00,4855,12634,55463,10700
2020-09-09 00:00,4855,12634,55472,10700
2020-09-09 01:00,4855,12634,55479,10700
2020-09-09 02:00,4855,12634,55480,10700
2020-09-09 03:00,4855,12634,55481,10700
2020-09-09 04:00,4855,12634,55482,10700
2020-09-09 05:00,4855,12634,55484,10700
2020-09-09 06:00,4855,12634,55487,10700
2020-09-09 07:00,4855,12634,55513,10700
2020-09-09 08:00,4855,12634,55552,10700
2020-09-09 09:00,4855,12634,55611,10700
2020-09-09 10:00,4855,12634,55662,10700
2020-09-09 11:00,4855,12634,55714,10700
2020-09-09 12:00,4855,12634,55736,10700
2020-09-09 13:00,4855,12634,55772,10700
2020-09-09 14:00,4855,12634,55821,10700
2020-09-09 15:00,4855,12634,55858,10700
2020-09-09 16:00,4855,12634,55896,10700
2020-09-09 17:00,4855,12634,55940,10700
2020-09-09 18:00,4855,12634,55940,10700
2020-09-09 19:00,4855,12634,55940,10700
2020-09-09 20:00,4855,12634,55940,10700
2020-09-09 21:00,4855,12634,55990,10700
2020-09-09 22:00,4855,12634,56017,10700
2020-09-09 23:00,4855,12634,56030,10700
2020-09-10 00:00,4855,12634,56038,10700
2020-09-10 01:00,4855,12634,56045,10700
2020-09-10 02:00,4855,12634,56047,10700
2020-09-10 03:00,4855,12634,56049,10700
2020-09-10 04:00,4855,12634,56051,10700
2020-09-10 05:00,4855,12634,56051,10700
2020-09-10 06:00,4855,12634,56057,10700
2020-09-10 07:00,4855,12634,56082,10700
2020-09-10 08:00,4855,12634,56119,10700
2020-09-10 09:00,4855,12634,56168,10700
2020-09-10 10:00,4855,12634,56216,10700
2020-09-10 11:00,4855,12634,56261,10700
2020-09-10 12:00,4855,12634,56290,10700
2020-09-10 13:00,4855,12634,56317,10700
2020-09-10 14:00,4855,12634,56339,10700
2020-09-10 15:00,4855,12634,56377,10700
2020-09-10 16:00,4855,12634,56417,10700
2020-09-10 17:00,4855,12634,56462,10700
2020-09-10 18:00,4855,12634,56462,10700
2020-09-10 19:00,4855,12634,56462,10700
2020-09-10 20:00,4855,12634,56462,10700
2020-09-10 21:00,4855,12634,56509,10700
2020-09-10 22:00,4855,12634,56532,10700
2020-09-10 23:00,4855,12634,56550,10700
2020-09-11 00:00,4855,12634,56559,10700
2020-09-11 01:00,4855,12634,56562,10700
2020-09-11 02:00,4855,12634,56565,10700
2020-09-11 03:00,4855,12634,56566,10700
2020-09-11 04:00,4855,12634,56566,10700
2020-09-11 05:00,4855,12634,56567,10700
2020-09-11 06:00,4855,12634,56571,10700
2020-09-11 07:00,4855,12634,56588,10700
2020-09-11 08:00,4855,12634,56618,10700
2020-09-11 09:00,4855,12634,56656,10700
2020-09-11 10:00,4855,12634,56713,10700
2020-09-11 11:00,4855,12634,56757,10700
2020-09-11 12:00,4855,12634,56795,10700
2020-09-11 13:00,4855,12634,56825,10700
2020-09-11 14:00,4855,12634,56864,10700
2020-09-11 15:00,4855,12634,56891,10700
2020-09-11 16:00,4855,12634,56933,10700
2020-09-11 17:00,4855,12634,56990,10700
2020-09-11 18:00,4855,12634,56990,10700
2020-09-11 19:00,4855,12634,56990,10700
2020-09-11 20:00,4855,12634,56990,10700
2020-09-11 21:00,4855,12634,57009,10700
2020-09-11 22:00,4855,12634,57027,10700
2020-09-11 23:00,4855,12634,57040,10700
2020-09-12 00:00,4855,12634,57047,10700
2020-09-12 01:00,4855,12634,57053,10700
2020-09-12 02:00,4855,12634,57062,10700
2020-09-12 03:00,4855,12634,57063,10700
2020-09-12 04:00,4855,12634,57067,10700
2020-09-12 05:00,4855,12634,57068,10700
2020-09-12 06:00,4855,12634,57069,10700
2020-09-12 07:00,4855,12634,57072,10700
2020-09-12 08:00,4855,12634,57074,10700
2020-09-12 09:00,4855,12634,57095,10700
2020-09-12 10:00,4855,12634,57120,10700
2020-09-12 11:00,4855,12634,57146,10700
2020-09-12 12:00,4855,12634,57182,10700
2020-09-12 13:00,4855,12634,57196,10700
2020-09-12 14:00,4855,12634,57212,10700
2020-09-12 15:00,4855,12634,57237,10700
2020-09-12 16:00,4855,12634,57260,10700
2020-09-12 17:00,4855,12634,57260,10700
2020-09-12 18:00,4855,12634,57260,10700
2020-09-12 19:00,4855,12634,57260,10700
2020-09-12 20:00,4855,12634,57260,10700
2020-09-12 21:00,4855,12634,57279,10700
2020-09-12 22:00,4855,12634,57290,10700
2020-09-12 23:00,4855,12634,57299,10700
2020-09-13 00:00,4855,12634,57305,10700
2020-09-13 01:00,4855,12634,57311,10700
2020-09-13 02:00,4855,12634,57312,10700
2020-09-13 03:00,4855,12634,57313,10700
2020-09-13 04:00,4855,12634,57313,10700
2020-09-13 05:00,4855,12634,57314,10700
2020-09-13 06:00,4855,12634,57316,10700
2020-09-13 07:00,4855,12634,57320,10700
2020-09-13 08:00,4855,12634,57325,10700
2020-09-13 09:00,4855,12634,57330,10700
2020-09-13 10:00,4855,12634,57339,10700
2020-09-13 11:00,4855,12634,57354,10700
2020-09-13 12:00,4855,12634,57374,10700
2020-09-13 13:00,4855,12634,57385,10700
2020-09-13 14:00,4855,12634,57411,10700
2020-09-13 15:00,4855,12634,57435,10700
2020-09-13 16:00,4855,12634,57454,10700
2020-09-13 17:00,4855,12634,57454,10700
2020-09-13 18:00,4855,12634,57454,10700
2020-09-13 19:00,4855,12634,57454,10700
2020-09-13 20:00,4855,12634,57454,10700
2020-09-13 21:00,4855,12634,57485,10700
2020-09-13 22:00,4855,12634,57503,10700
2020-09-13 23:00,4855,12634,57513,10700
2020-09-14 00:00,4855,12634,57519,10700
2020-09-14 01:00,4855,12634,57522,10700
2020-09-14 02:00,4855,12634,57523,10700
2020-09-14 03:00,4855,12634,57523,10700
2020-09-14 04:00,4855,12634,57523,10700
2020-09-14 05:00,4855,12634,57525,10700
2020-09-14 06:00,4855,12634,57530,10700
2020-09-14 07:00,4855,12634,57546,10700
2020-09-14 08:00,4855,12634,57578,10700
2020-09-14 09:00,4855,12634,57633,10700
2020-09-14 10:00,4855,12634,57688,10700
2020-09-14 11:00,4855,12634,57732,10700
2020-09-14 12:00,4855,12634,57760,10700
2020-09-14 13:00,4855,12634,57788,10700
2020-09-14 14:00,4855,12634,57821,10700
2020-09-14 15:00,4855,12634,57856,10700
2020-09-14 16:00,4855,12634,57892,10700
2020-09-14 17:00,4855,12634,57892,10700
2020-09-14 18:00,4855,12634,57892,10700
2020-09-14 19:00,4855,12634,57892,10700
2020-09-14 20:00,4855,12634,57892,10700
2020-09-14 21:00,4855,12634,57931,10700
2020-09-14 22:00,4855,12634,57943,10700
2020-09-14 23:00,4855,12634,57954,10700
2020-09-15 00:00,4855,12634,57961,10700
2020-09-15 01:00,4855,12634,57964,10700
2020-09-15 02:00,4855,12634,57969,10700
2020-09-15 04:00,4855,12634,57970,10700
2020-09-15 05:00,4855,12634,57971,10700
2020-09-15 06:00,4855,12634,57980,10700
2020-09-15 07:00,4855,12634,58003,10700
2020-09-15 08:00,4855,12634,58035,10700
2020-09-15 09:00,4855,12634,58090,10700
2020-09-15 10:00,4855,12634,58090,10700
2020-09-15 11:00,4855,12634,58090,10700
2020-09-15 12:00,4855,12634,58090,10700
2020-09-15 13:00,4855,12634,58090,10700
2020-09-15 14:00,4855,12634,58090,10700
2020-09-15 15:00,4855,12634,58090,10700
2020-09-15 16:00,4855,12634,58090,10700
2020-09-15 17:00,4855,12634,58090,10700
2020-09-15 18:00,4855,12634,58090,10700
2020-09-15 19:00,4855,12634,58090,10700
2020-09-15 20:00,4855,12634,58090,10700
2020-09-15 21:00,4855,12634,58090,10700
2020-09-15 22:00,4855,12634,58090,10700
2020-09-15 23:00,4855,12634,58090,10700
2020-09-16 00:00,4855,12634,58090,10700
2020-09-16 01:00,4855,12634,58090,10700
2020-09-16 02:00,4855,12634,58090,10700
2020-09-16 03:00,4855,12634,58090,10700
2020-09-16 04:00,4855,12634,58090,10700
2020-09-16 05:00,4855,12634,58090,10700
2020-09-16 06:00,4855,12634,58090,10700
2020-09-16 07:00,4855,12634,58090,10700
2020-09-16 08:00,4855,12634,58090,10700
2020-09-16 09:00,4855,12634,58090,10700
2020-09-16 10:00,4855,12634,58090,10700
2020-09-16 11:00,4855,12634,58090,10700
2020-09-16 12:00,4855,12634,58090,10700
2020-09-16 13:00,4855,12634,58090,10700
2020-09-16 14:00,4855,12634,58090,10700
2020-09-16 15:00,4855,12634,58090,10700
2020-09-16 16:00,4855,12634,58090,10700
2020-09-16 17:00,4855,12634,58090,10700
2020-09-16 18:00,4855,12634,58090,10700
2020-09-16 19:00,4855,12634,58090,10700
2020-09-16 20:00,4855,12634,58090,10700
2020-09-16 21:00,4855,12634,58090,10700
2020-09-16 22:00,4855,12634,58090,10700
2020-09-16 23:00,4855,12634,58090,10700
2020-09-17 00:00,4855,12634,58090,10700
2020-09-17 01:00,4855,12634,58090,10700
2020-09-17 02:00,4855,12634,58090,10700
2020-09-17 03:00,4855,12634,58090,10700
2020-09-17 04:00,4855,12634,58090,10700
2020-09-17 05:00,4855,12634,58090,10700
2020-09-17 06:00,4855,12634,58090,10700
2020-09-17 07:00,4855,12634,58090,10700
2020-09-17 08:00,4855,12634,58090,10700
2020-09-17 09:00,4855,12634,58090,10700
2020-09-17 10:00,4855,12634,58090,10700
2020-09-17 11:00,4855,12634,58090,10700
2020-09-17 12:00,4855,12634,58090,10700
2020-09-17 13:00,4855,12634,58090,10700
2020-09-17 14:00,4855,12634,58090,10700
2020-09-17 15:00,4855,12634,58090,10700
2020-09-17 16:00,4855,12634,58090,10700
2020-09-17 17:00,4855,12634,58090,10700
2020-09-17 18:00,4855,12634,58090,10700
2020-09-17 19:00,4855,12634,58090,10700
2020-09-17 20:00,4855,12634,58090,10700
2020-09-17 21:00,4855,12634,58090,10700
2020-09-17 22:00,4855,12634,58090,10700
2020-09-17 23:00,4855,12634,58090,10700
2020-09-18 00:00,4855,12634,58090,10700
2020-09-18 01:00,4855,12634,58090,10700
2020-09-18 02:00,4855,12634,58090,10700
2020-09-18 03:00,4855,12634,58090,10700
2020-09-18 04:00,4855,12634,58090,10700
2020-09-18 05:00,4855,12634,58090,10700
2020-09-18 06:00,4855,12634,58090,10700
2020-09-18 07:00,4855,12634,58090,10700
2020-09-18 08:00,4855,12634,58090,10700
2020-09-18 09:00,4855,12634,58090,10700
2020-09-18 10:00,4855,12634,58090,10700
2020-09-18 11:00,4855,12634,58090,10700
2020-09-18 12:00,4855,12634,58090,10700
2020-09-18 13:00,4855,12634,58090,10700
2020-09-18 14:00,4855,12634,58090,10700
2020-09-18 15:00,4855,12634,58090,10700
2020-09-18 16:00,4855,12634,58090,10700
2020-09-18 17:00,4855,12634,58090,10700
2020-09-18 18:00,4855,12634,58090,10700
2020-09-18 19:00,4855,12634,58090,10700
2020-09-18 20:00,4855,12634,58090,10700
2020-09-18 21:00,4855,12634,58090,10700
2020-09-18 22:00,4855,12634,58090,10700
2020-09-18 23:00,4855,12634,58090,10700
2020-09-19 00:00,4855,12634,58090,10700
2020-09-19 01:00,4855,12634,58090,10700
2020-09-19 02:00,4855,12634,58090,10700
2020-09-19 03:00,4855,12634,58090,10700
2020-09-19 04:00,4855,12634,58090,10700
2020-09-19 05:00,4855,12634,58090,10700
2020-09-19 06:00,4855,12634,58090,10700
2020-09-19 07:00,4855,12634,58090,10700
2020-09-19 08:00,4855,12634,58090,10700
2020-09-19 09:00,4855,12634,58090,10700
2020-09-19 10:00,4855,12634,58103,10700
2020-09-19 11:00,4855,12634,58131,10700
2020-09-19 12:00,4855,12634,58160,10700
2020-09-19 13:00,4855,12634,58176,10700
2020-09-19 14:00,4855,12634,58202,10700
2020-09-19 15:00,4855,12634,58223,10700
2020-09-19 16:00,4855,12634,58223,10700
2020-09-19 17:00,4855,12634,58223,10700
2020-09-19 18:00,4855,12634,58223,10700
2020-09-19 19:00,4855,12634,58223,10700
2020-09-19 20:00,4855,12634,58223,10700
2020-09-19 21:00,4855,12634,58249,10700
2020-09-19 22:00,4855,12634,58257,10700
2020-09-19 23:00,4855,12634,58263,10700
2020-09-20 00:00,4855,12634,58269,10700
2020-09-20 01:00,4855,12634,58270,10700
2020-09-20 02:00,4855,12634,58272,10700
2020-09-20 03:00,4855,12634,58273,10700
2020-09-20 04:00,4855,12634,58273,10700
2020-09-20 05:00,4855,12634,58275,10700
2020-09-20 06:00,4855,12634,58277,10700
2020-09-20 07:00,4855,12634,58279,10700
2020-09-20 08:00,4855,12634,58284,10700
2020-09-20 09:00,4855,12634,58287,10700
2020-09-20 10:00,4855,12634,58294,10700
2020-09-20 11:00,4855,12634,58304,10700
2020-09-20 12:00,4855,12634,58315,10700
2020-09-20 13:00,4855,12634,58331,10700
2020-09-20 15:00,4855,12634,58378,10700
2020-09-20 16:00,4855,12634,58378,10700
2020-09-20 17:00,4855,12634,58378,10700
2020-09-20 18:00,4855,12634,58378,10700
2020-09-20 19:00,4855,12634,58378,10700
2020-09-20 20:00,4855,12634,58378,10700
2020-09-20 21:00,4855,12634,58388,10700
2020-09-20 22:00,4855,12634,58405,10700
2020-09-20 23:00,4855,12634,58413,10700
2020-09-21 00:00,4855,12634,58418,10700
2020-09-21 01:00,4855,12634,58418,10700
2020-09-21 02:00,4855,12634,58420,10700
2020-09-21 03:00,4855,12634,58422,10700
2020-09-21 04:00,4855,12634,58423,10700
2020-09-21 05:00,4855,12634,58425,10700
2020-09-21 06:00,4855,12634,58427,10700
2020-09-21 07:00,4855,12634,58451,10700
2020-09-21 08:00,4855,12634,58479,10700
2020-09-21 09:00,4855,12634,58527,10700
2020-09-21 10:00,4855,12634,58582,10700
2020-09-21 11:00,4855,12634,58614,10700
2020-09-21 12:00,4855,12634,58632,10700
2020-09-21 13:00,4855,12634,58650,10700
2020-09-21 14:00,4855,12634,58679,10700
2020-09-21 15:00,4855,12634,58679,10700
2020-09-21 16:00,4855,12634,58679,10700
2020-09-21 17:00,4855,12634,58679,10700
2020-09-21 18:00,4855,12634,58679,10700
2020-09-21 19:00,4855,12634,58679,10700
2020-09-21 20:00,4855,12634,58679,10700
2020-09-21 21:00,4855,12634,58741,10700
2020-09-21 22:00,4855,12634,58757,10700
2020-09-21 23:00,4855,12634,58766,10700
2020-09-22 00:00,4855,12634,58769,10700
2020-09-22 01:00,4855,12634,58773,10700
2020-09-22 02:00,4855,12634,58776,10700
2020-09-22 03:00,4855,12634,58776,10700
2020-09-22 04:00,4855,12634,58776,10700
2020-09-22 05:00,4855,12634,58778,10700
2020-09-22 06:00,4855,12634,58780,10700
2020-09-22 07:00,4855,12634,58799,10700
2020-09-22 08:00,4855,12634,58834,10700
2020-09-22 10:00,4855,12634,58933,10700
2020-09-22 11:00,4855,12634,58971,10700
2020-09-22 12:00,4855,12634,58994,10700
2020-09-22 13:00,4855,12634,59023,10700
2020-09-22 14:00,4855,12634,59053,10700
2020-09-22 15:00,4855,12634,59053,10700
2020-09-22 16:00,4855,12634,59053,10700
2020-09-22 17:00,4855,12634,59053,10700
2020-09-22 18:00,4855,12634,59053,10700
2020-09-22 19:00,4855,12634,59053,10700
2020-09-22 20:00,4855,12634,59053,10700
2020-09-22 21:00,4855,12634,59112,10700
2020-09-22 22:00,4855,12634,59127,10700
2020-09-22 23:00,4855,12634,59140,10700
2020-09-23 00:00,4855,12634,59145,10700
2020-09-23 01:00,4855,12634,59145,10700
2020-09-23 02:00,4855,12634,59147,10700
2020-09-23 03:00,4855,12634,59149,10700
2020-09-23 04:00,4855,12634,59149,10700
2020-09-23 05:00,4855,12634,59151,10700
2020-09-23 07:00,4855,12634,59171,10700
2020-09-23 08:00,4855,12634,59205,10700
2020-09-25 12:00,4855,12634,59237,10700
2020-09-25 13:00,4855,12634,59237,10700
2020-09-25 14:00,4855,12634,59237,10700
2020-09-25 15:00,4855,12634,59237,10700
2020-09-25 16:00,4855,12634,59237,10700
2020-09-25 17:00,4855,12634,59237,10700
2020-09-25 18:00,4855,12634,59237,10700
2020-09-25 19:00,4855,12634,59237,10700
2020-09-25 20:00,4855,12634,59237,10700
2020-09-25 21:00,4855,12634,59237,10700
2020-09-25 22:00,4855,12634,59237,10700
2020-09-25 23:00,4855,12634,59237,10700
2020-09-26 00:00,4855,12634,59237,10700
2020-09-26 01:00,4855,12634,59237,10700
2020-09-26 02:00,4855,12634,59237,10700
2020-09-26 03:00,4855,12634,59237,10700
2020-09-26 04:00,4855,12634,59237,10700
2020-09-26 05:00,4855,12634,59237,10700
2020-09-26 06:00,4855,12634,59237,10700
2020-09-26 07:00,4855,12634,59237,10700
2020-09-26 08:00,4855,12634,59237,10700
2020-09-26 09:00,4855,12634,59237,10700
2020-09-26 10:00,4855,12634,59237,10700
2020-09-26 11:00,4855,12634,59237,10700
2020-09-26 12:00,4855,12634,59237,10700
2020-09-26 13:00,4855,12634,59237,10700
2020-09-26 14:00,4855,12634,59237,10700
2020-09-26 15:00,4855,12634,59237,10700
2020-09-26 16:00,4855,12634,59237,10700
2020-09-26 17:00,4855,12634,59237,10700
2020-09-26 18:00,4855,12634,59237,10700
2020-09-26 19:00,4855,12634,59237,10700
2020-09-26 20:00,4855,12634,59237,10700
2020-09-26 21:00,4855,12634,59237,10700
2020-09-26 22:00,4855,12634,59237,10700
2020-09-26 23:00,4855,12634,59237,10700
2020-09-27 00:00,4855,12634,59237,10700
2020-09-27 01:00,4855,12634,59237,10700
2020-09-27 02:00,4855,12634,59237,10700
2020-09-27 03:00,4855,12634,59237,10700
2020-09-27 04:00,4855,12634,59237,10700
2020-09-27 05:00,4855,12634,59237,10700
2020-09-27 06:00,4855,12634,59237,10700
2020-09-27 07:00,4855,12634,59237,10700
2020-09-27 08:00,4855,12634,59237,10700
2020-09-27 09:00,4855,12634,59237,10700
2020-09-27 10:00,4855,12634,59237,10700
2020-09-27 11:00,4855,12634,59237,10700
2020-09-27 12:00,4855,12634,59237,10700
2020-09-27 13:00,4855,12634,59237,10700
2020-09-27 14:00,4855,12634,59237,10700
2020-09-27 15:00,4855,12634,59237,10700
2020-09-27 16:00,4855,12634,59237,10700
2020-09-27 17:00,4855,12634,59237,10700
2020-09-27 18:00,4855,12634,59237,10700
2020-09-27 19:00,4855,12634,59237,10700
2020-09-27 20:00,4855,12634,59237,10700
2020-09-27 21:00,4855,12634,59237,10700
2020-09-27 22:00,4855,12634,59237,10700
2020-09-27 23:00,4855,12634,59237,10700
2020-09-28 00:00,4855,12634,59237,10700
2020-09-28 01:00,4855,12634,59237,10700
2020-09-28 02:00,4855,12634,59237,10700
2020-09-28 03:00,4855,12634,59237,10700
2020-09-28 04:00,4855,12634,59237,10700
2020-09-28 05:00,4855,12634,59237,10700
2020-09-28 06:00,4855,12634,59237,10700
2020-09-28 07:00,4855,12634,59237,10700
2020-09-28 08:00,4855,12634,59237,10700
2020-09-28 09:00,4855,12634,59237,10700
2020-09-28 10:00,4855,12634,59237,10700
2020-09-28 11:00,4855,12634,59237,10700
2020-09-28 12:00,4855,12634,59237,10700
2020-09-28 13:00,4855,12634,59237,10700
2020-09-28 14:00,4855,12634,59237,10700
2020-09-28 15:00,4855,12634,59237,10700
2020-09-28 16:00,4855,12634,59237,10700
2020-09-28 17:00,4855,12634,59237,10700
2020-09-28 18:00,4855,12634,59237,10700
2020-09-28 19:00,4855,12634,59237,10700
2020-09-28 20:00,4855,12634,59237,10700
2020-09-28 21:00,4855,12634,59237,10700
2020-09-28 22:00,4855,12634,59237,10700
2020-09-28 23:00,4855,12634,59237,10700
2020-09-29 00:00,4855,12634,59237,10700
2020-09-29 01:00,4855,12634,59237,10700
2020-09-29 02:00,4855,12634,59237,10700
2020-09-29 03:00,4855,12634,59237,10700
2020-09-29 04:00,4855,12634,59237,10700
2020-09-29 05:00,4855,12634,59237,10700
2020-09-29 06:00,4855,12634,59237,10700
2020-09-29 07:00,4855,12634,59237,10700
2020-09-29 08:00,4855,12634,59237,10700
2020-09-29 09:00,4855,12634,59237,10700
2020-09-29 10:00,4855,12634,59237,10700
2020-09-29 11:00,4855,12634,59237,10700
2020-09-29 12:00,4855,12634,59237,10700
2020-09-29 14:00,4855,12634,59251,10700
2020-09-29 15:00,4855,12634,59251,10700
2020-09-29 16:00,4855,12634,59251,10700
2020-09-29 17:00,4855,12634,59251,10700
2020-09-29 18:00,4855,12634,59251,10700
2020-09-29 19:00,4855,12634,59251,10700
2020-09-29 20:00,4855,12634,59275,10700
2020-09-29 21:00,4855,12634,59286,10700
2020-09-29 22:00,4855,12634,59295,10700
2020-09-29 23:00,4855,12634,59306,10700
2020-09-30 00:00,4855,12634,59312,10700
2020-09-30 01:00,4855,12634,59313,10700
2020-09-30 02:00,4855,12634,59316,10700
2020-09-30 03:00,4855,12634,59319,10700
2020-09-30 04:00,4855,12634,59319,10700
2020-09-30 05:00,4855,12634,59320,10700
2020-09-30 06:00,4855,12634,59321,10700
2020-09-30 07:00,4855,12634,59332,10700
2020-09-30 08:00,4855,12634,59360,10700
2020-09-30 09:00,4855,12634,59391,10700
2020-09-30 10:00,4855,12634,59417,10700
2020-09-30 11:00,4855,12634,59439,10700
2020-09-30 12:00,4855,12634,59461,10700
2020-09-30 13:00,4855,12634,59481,10700
2020-09-30 14:00,4855,12634,59481,10700
2020-09-30 15:00,4855,12634,59481,10700
2020-09-30 16:00,4855,12634,59481,10700
2020-09-30 17:00,4855,12634,59481,10700
2020-09-30 18:00,4855,12634,59481,10700
2020-09-30 19:00,4855,12634,59481,10700
2020-09-30 20:00,4855,12634,59502,10700
2020-09-30 21:00,4855,12634,59529,10700
2020-09-30 22:00,4855,12634,59539,10700
2020-09-30 23:00,4855,12634,59542,10700
2020-10-01 00:00,4855,12634,59554,10700
2020-10-01 01:00,4855,12634,59558,10700
2020-10-01 02:00,4855,12634,59560,10700
2020-10-01 03:00,4855,12634,59561,10700
2020-10-01 04:00,4855,12634,59562,10700
2020-10-01 05:00,4855,12634,59562,10700
2020-10-01 06:00,4855,12634,59563,10700
2020-10-01 07:00,4855,12634,59576,10700
2020-10-01 08:00,4855,12634,59591,10700
2020-10-01 09:00,4855,12634,59591,10700
2020-10-01 10:00,4855,12634,59591,10700
2020-10-01 11:00,4855,12634,59591,10700
2020-10-01 12:00,4855,12634,59612,10700
2020-10-01 13:00,4855,12634,59636,10700
2020-10-01 14:00,4855,12634,59636,10700
2020-10-01 15:00,4855,12634,59636,10700
2020-10-01 16:00,4855,12634,59636,10700
2020-10-01 17:00,4855,12634,59636,10700
2020-10-01 18:00,4855,12634,59636,10700
2020-10-01 19:00,4855,12634,59636,10700
2020-10-01 20:00,4855,12634,59636,10700
2020-10-01 21:00,4855,12634,59636,10700
2020-10-01 22:00,4855,12634,59636,10700
2020-10-01 23:00,4855,12634,59636,10700
2020-10-02 00:00,4855,12634,59636,10700
2020-10-02 01:00,4855,12634,59636,10700
2020-10-02 02:00,4855,12634,59637,10700
2020-10-02 03:00,4855,12634,59637,10700
2020-10-02 04:00,4855,12634,59637,10700
2020-10-02 05:00,4855,12634,59637,10700
2020-10-02 06:00,4855,12634,59637,10700
2020-10-02 07:00,4855,12634,59648,10700
2020-10-02 08:00,4855,12634,59672,10700
2020-10-02 09:00,4855,12634,59707,10700
2020-10-02 10:00,4855,12634,59707,10700
2020-10-02 11:00,4855,12634,59739,10700
2020-10-02 12:00,4855,12634,59739,10700
2020-10-02 13:00,4855,12634,59739,10700
2020-10-02 14:00,4855,12634,59739,10700
2020-10-02 15:00,4855,12634,59739,10700
2020-10-02 16:00,4855,12634,59739,10700
2020-10-02 17:00,4855,12634,59739,10700
2020-10-02 18:00,4855,12634,59739,10700
2020-10-02 19:00,4855,12634,59739,10700
2020-10-02 20:00,4855,12634,59750,10700
2020-10-02 21:00,4855,12634,59765,10700
2020-10-02 22:00,4855,12634,59776,10700
2020-10-02 23:00,4855,12634,59781,10700
2020-10-03 00:00,4855,12634,59786,10700
2020-10-03 01:00,4855,12634,59787,10700
2020-10-03 02:00,4855,12634,59790,10700
2020-10-03 03:00,4855,12634,59790,10700
2020-10-03 04:00,4855,12634,59793,10700
2020-10-03 05:00,4855,12634,59794,10700
2020-10-03 06:00,4855,12634,59794,10700
2020-10-03 07:00,4855,12634,59799,10700
2020-10-03 08:00,4855,12634,59802,10700
2020-10-03 09:00,4855,12634,59810,10700
2020-10-03 10:00,4855,12634,59831,10700
2020-10-03 11:00,4855,12634,59839,10700
2020-10-03 12:00,4855,12634,59860,10700
2020-10-03 13:00,4855,12634,59886,10700
2020-10-03 14:00,4855,12634,59886,10700
2020-10-03 15:00,4855,12634,59886,10700
2020-10-03 16:00,4855,12634,59886,10700
2020-10-03 17:00,4855,12634,59886,10700
2020-10-03 18:00,4855,12634,59886,10700
2020-10-03 19:00,4855,12634,59886,10700
2020-10-03 20:00,4855,12634,59892,10700
2020-10-03 21:00,4855,12634,59909,10700
2020-10-03 22:00,4855,12634,59914,10700
2020-10-03 23:00,4855,12634,59915,10700
2020-10-04 00:00,4855,12634,59916,10700
2020-10-04 01:00,4855,12634,59917,10700
2020-10-04 02:00,4855,12634,59918,10700
2020-10-04 03:00,4855,12634,59919,10700
2020-10-04 04:00,4855,12634,59919,10700
2020-10-04 05:00,4855,12634,59919,10700
2020-10-04 06:00,4855,12634,59919,10700
2020-10-04 07:00,4855,12634,59919,10700
2020-10-04 08:00,4855,12634,59922,10700
2020-10-04 09:00,4855,12634,59926,10700
2020-10-04 10:00,4855,12634,59928,10700
2020-10-04 11:00,4855,12634,59936,10700
2020-10-04 12:00,4855,12634,59944,10700
2020-10-04 13:00,4855,12634,59960,10700
2020-10-04 14:00,4855,12634,59960,10700
2020-10-04 15:00,4855,12634,59960,10700
2020-10-04 16:00,4855,12634,59960,10700
2020-10-04 17:00,4855,12634,59960,10700
2020-10-04 18:00,4855,12634,59960,10700
2020-10-04 19:00,4855,12634,59960,10700
2020-10-04 20:00,4855,12634,59970,10700
2020-10-04 21:00,4855,12634,59988,10700
2020-10-04 22:00,4855,12634,60001,10700
2020-10-04 23:00,4855,12634,60004,10700
2020-10-05 00:00,4855,12634,60011,10700
2020-10-05 01:00,4855,12634,60013,10700
2020-10-05 02:00,4855,12634,60013,10700
2020-10-05 03:00,4855,12634,60013,10700
2020-10-05 04:00,4855,12634,60013,10700
2020-10-05 05:00,4855,12634,60013,10700
2020-10-05 06:00,4855,12634,60014,10700
2020-10-05 07:00,4855,12634,60021,10700
2020-10-05 08:00,4855,12634,60043,10700
2020-10-05 09:00,4855,12634,60079,10700
2020-10-05 10:00,4855,12634,60109,10700
2020-10-05 11:00,4855,12634,60122,10700
2020-10-05 12:00,4855,12634,60122,10700
2020-10-05 13:00,4855,12634,60122,10700
2020-10-05 14:00,4855,12634,60140,10700
2020-10-05 15:00,4855,12634,60159,10700
2020-10-05 16:00,4855,12634,60193,10700
2020-10-05 17:00,4855,12634,60210,10700
2020-10-05 18:00,4855,12634,60235,10700
2020-10-05 19:00,4855,12634,60267,10700
2020-10-05 20:00,4855,12634,60288,10700
2020-10-05 21:00,4855,12634,60303,10700
2020-10-05 22:00,4855,12634,60313,10700
2020-10-05 23:00,4855,12634,60321,10700
2020-10-06 00:00,4855,12634,60324,10700
2020-10-06 01:00,4855,12634,60325,10700
2020-10-06 02:00,4855,12634,60326,10700
2020-10-06 03:00,4855,12634,60327,10700
2020-10-06 04:00,4855,12634,60328,10700
2020-10-06 05:00,4855,12634,60328,10700
2020-10-06 06:00,4855,12634,60329,10700
2020-10-06 07:00,4855,12634,60341,10700
2020-10-06 08:00,4855,12634,60379,10700
2020-10-06 09:00,4855,12634,60416,10700
2020-10-06 10:00,4855,12634,60442,10700
